word,bits,freq
firks,4.681803,5.289876
firma,4.616751,2026.848078
firms,4.789348,365218.147026
firni,3.7505825,25.399569
firns,4.993787,23.377849
firry,3.6596634,33.210808
first,4.805735,7837939.249180
firth,4.314241,699.958431
fiscs,3.8180768,16.859010
fisho,4.375018,5.246010
fishy,4.0918455,3065.863970
fisks,3.7343175,9.269020
fists,4.089171,22562.805209
fisty,4.434293,191.700237
fitch,3.8158247,225.332644
fitly,4.2307897,4940.286474
fitna,4.6384254,156.956393
fitte,4.034026,211.211496
fitts,4.0789304,99.817474
fiver,4.28197,993.150244
fives,4.6293607,3573.924331
fixed,3.870339,751516.662446
fixer,4.122595,2193.348581
fixes,4.4681015,21339.704230
fixie,3.26132,9.208234
fixit,2.8953798,72.100708
fizzy,2.581338,785.228281
fjeld,3.6272686,104.485771
fjord,3.6401892,3514.257674
flabs,4.651638,9.484899
flack,3.9473574,434.898530
flaff,2.7554498,6.281046
flags,4.6838875,39394.906039
flail,3.8855367,3145.215044
flair,4.7830405,7466.526073
flake,4.595408,10553.177592
flaks,4.6737595,24.196805
flaky,4.0662556,3302.385217
flame,4.7059264,133475.854990
flamm,3.4699047,16.899070
flams,4.7809258,101.379283
flamy,4.171522,80.134715
flane,4.906795,42.671045
flank,4.17666,44191.446227
flans,4.9766445,218.905902
flaps,4.7830005,18407.597901
flare,5.0388107,21953.478430
flary,4.5064635,11.231225
flash,4.4890676,87732.012911
flask,4.429456,43882.345517
flats,5.0269775,36082.176769
flava,3.266732,1174.494518
flawn,4.000148,7.561023
flaws,4.488522,22496.224407
flawy,3.8797543,11.022875
flaxy,3.6194298,12.147555
flays,4.7124786,220.335160
fleam,4.5770307,85.431659
fleas,5.268565,8393.613416
fleck,3.8979504,1043.611268
fleek,3.6183922,15.891175
fleer,4.045335,160.698545
flees,4.416551,4036.948029
fleet,3.9878917,159425.908306
flegs,4.633795,3.634151
fleme,3.7107003,10.432304
flesh,4.440763,200557.990776
fleur,4.481041,2348.754083
flews,4.4416924,85.606270
flexi,3.761793,476.781154
flexo,3.8185906,152.132493
fleys,4.6605587,4.532441
flick,3.7464058,7087.662910
flics,4.5566344,354.332984
flied,4.637897,859.955305
flier,4.8650866,2932.021634
flies,5.240152,80128.228313
flimp,3.8517265,4.157636
flims,4.581302,15.861286
fling,3.9470527,12822.988613
flint,4.330145,24633.245279
flips,4.5861177,3296.703435
flirs,4.911537,3.139068
flirt,4.4806533,5510.642015
flisk,4.2273374,5.179795
flite,4.7779193,36.125777
flits,4.8292913,1424.011389
flitt,3.609452,20.237651
float,4.7039595,60200.223817
flobs,4.488958,2.487110
flock,3.7786481,60409.096988
flocs,4.5939326,707.353186
floes,5.2650566,2645.502185
flogs,4.5194182,160.244153
flong,3.9979277,84.386412
flood,3.5464041,191658.586136
floor,3.7701383,646738.704282
flops,4.6222,4463.008040
flora,4.7480464,41067.951658
flore,4.8807974,723.574295
flors,4.9475083,32.420604
flory,4.346665,224.393669
flosh,4.327189,19.876942
floss,4.0506496,3298.773686
flota,4.6644964,239.397806
flote,4.798214,91.188434
flour,4.372577,138014.844555
flout,4.2788196,2085.960866
flown,3.8264022,34417.847303
flows,4.320885,208208.739335
flowy,3.710705,73.377399
flubs,4.224678,61.369254
flued,4.399895,145.694030
flues,5.0078025,8873.521057
fluey,4.3906293,17.155553
fluff,2.3212552,3190.992907
fluid,4.132092,349325.218226
fluke,4.176181,4327.672548
fluky,3.6334336,90.190636
flume,4.281397,6409.190618
flump,3.617117,33.134665
flung,3.7301457,46236.386412
flunk,3.7469637,698.224764
fluor,4.3765163,1272.715932
flurr,3.4901037,3.249196
flush,4.0620246,42818.890967
flute,4.540076,22729.066740
fluty,3.9924424,134.534916
fluyt,3.8685796,24.732230
flyby,2.8214316,909.702295
flyer,4.485994,6763.856568
flyin,4.0600967,499.808975
flype,4.1466036,9.713665
flyte,4.3927484,40.814455
fnarr,3.8547564,2.224363
foals,5.224806,3559.502188
foams,4.9743514,5026.644746
foamy,4.3584404,2694.381583
focal,4.4779377,67112.285515
focus,4.533128,479723.917894
foehn,4.388486,232.743502
fogey,4.360815,219.692630
foggy,3.1170447,7519.481663
fogie,4.594138,20.067956
fogle,4.5358257,32.527516
fogos,3.813272,6.471530
fogou,3.165268,18.249360
fohns,4.5557904,12.819977
foids,4.8555717,10.838452
foils,5.0495834,6952.559529
foins,5.0008945,24.920753
foist,4.8092675,1389.314980
folds,4.7724357,53923.944156
foley,4.733034,132.588575
folia,4.799139,1613.405221
folic,4.29079,6986.276314
folie,4.9664235,807.878472
folio,3.8109045,35646.193829
folks,4.602781,70703.355375
folky,3.9913116,78.567573
folly,3.5758083,54111.689569
fomes,5.1031246,114.385841
fonda,4.5411806,176.838603
fonds,4.736064,1166.956806
fondu,4.1063337,151.733056
fones,5.313436,67.466358
fonio,3.778781,73.113893
fonly,4.311303,16.595292
fonts,4.927076,8777.891950
foods,4.016166,163489.282364
foody,3.407914,32.518067
fools,4.2098556,27547.094044
foots,4.2074866,1012.640326
footy,3.593116,421.661116
foram,4.6828012,370.045528
foray,4.761753,4357.521686
forbs,4.7330685,2417.743032
forby,4.1252966,144.549871
force,4.7856965,1523795.823164
fordo,3.704433,39.119175
fords,4.9208326,2541.425530
forel,5.0273776,41.209035
fores,5.48934,761.573139
forex,4.2968206,1015.728093
forge,4.7028623,24250.777122
forgo,3.5356925,5818.868177
forks,4.750853,17340.642967
forky,4.141005,93.037496
forma,4.657573,16021.818672
forme,4.8031225,6344.436636
forms,4.8613706,1158639.151943
forte,5.056696,7575.413465
forth,4.3843756,720456.602850
forts,5.1098356,28814.814802
forty,4.504455,380809.655140
forum,4.2603145,64596.174363
forza,4.169363,381.737271
forze,4.312837,86.238312
fossa,4.1684756,15343.978530
fosse,4.301438,1815.224729
fouat,4.6310425,1.618846
fouds,4.6347895,5.115055
fouer,4.8360367,51.078507
fouet,4.761255,50.388589
foule,4.7325826,1654.979025
fouls,4.8278594,1704.019773
found,4.2265706,4233809.566387
fount,4.357874,4330.256943
fours,4.929365,10258.882055
fouth,4.094778,349.859235
fovea,4.445424,3640.001240
fowls,4.426326,18520.998146
fowth,3.6941502,6.520168
foxed,3.9395988,669.035237
foxes,4.5365105,13619.964410
foxie,4.1495986,6.500592
foyer,4.7084174,9323.416874
foyle,4.6069,81.018838
foyne,4.5764365,10.885374
frabs,4.793864,1.265022
frack,4.0974984,59.600443
fract,4.477183,254.016559
frags,4.8233466,215.407402
frail,4.7857003,24271.141893
fraim,4.5768075,11.404135
frais,5.263334,512.104062
frame,4.845088,380411.545715
franc,4.39148,13119.848427
frank,4.3285155,40160.145318
frape,4.8511434,14.858885
fraps,4.922581,4.269783
frass,4.3481812,811.229149
frate,5.1063867,153.926517
frati,4.761384,69.616542
frats,5.1715975,101.591239
fraud,4.46503,173905.149586
fraus,5.022403,136.388190
frays,4.848489,440.167380
freak,4.6181345,11695.952226
freed,3.9566143,60273.546025
freer,3.3380115,14482.483982
frees,4.549406,7454.550034
freet,4.1387515,32.740532
freit,4.8041987,20.439970
fremd,4.294348,83.844459
frena,4.901381,99.330953
freon,4.748427,867.778906
frere,3.3201544,591.914337
fresh,4.574051,472559.641757
frets,5.1176605,2283.509679
friar,4.0910373,9391.635192
fribs,4.591433,6.697359
fried,4.7797475,24219.804185
frier,4.162047,215.030252
fries,5.3712854,6532.458493
frigs,4.6221223,14.997543
frill,3.71482,2305.877295
frise,5.081698,451.843739
frisk,4.367082,1801.112311
frist,4.728017,86.070413
frita,4.8076735,18.632074
frite,4.92345,29.703916
frith,4.2395453,628.878363
frits,4.9706454,435.416087
fritt,3.7628524,55.783214
fritz,3.8150575,252.508402
frize,4.1787252,173.288020
frizz,2.8759854,240.356467
frock,3.9294035,9824.992658
froes,5.396587,18.385252
frogs,4.65784,22248.961579
fromm,3.449615,97.380699
frond,4.4055166,4337.579431
frons,4.953697,3259.723954
front,4.5329156,998829.731390
froom,3.556961,27.049681
frore,4.1608634,77.256803
frorn,3.7503078,816.327616
frory,3.629629,4.163358
frosh,4.463323,438.594291
frost,4.7674913,59473.201013
froth,4.276702,7803.105352
frown,3.9727213,23366.679044
frows,4.4594245,21.873094
frowy,3.8547478,6.044451
froyo,3.492734,11.967515
froze,4.199726,19841.997601
frugs,4.400401,4.067227
fruit,4.4187098,412558.442534
frump,3.7663848,179.026203
frush,4.2036757,24.954118
frust,4.5105743,124.487650
fryer,3.7826424,1367.992520
fubar,4.2758837,16.934211
fubby,2.779575,2.234238
fubsy,3.8514936,20.874832
fucks,4.005484,995.675790
fucus,3.5287142,221.566245
fuddy,3.0083523,243.623406
fudge,4.031312,3346.222405
fudgy,3.4977698,82.893389
fuels,4.91494,80538.389631
fuero,4.631679,210.158610
fuffs,2.7966912,2.427663
fuffy,2.1768725,4.013570
fugal,4.130253,875.617238
fuggy,2.81599,48.305113
fugie,4.3088055,8.257413
fugio,3.9995482,37.676832
fugis,4.391825,27.607513
fugle,4.2337966,29.315698
fugly,3.688758,36.603162
fugue,3.377495,4483.329419
fugus,3.446162,7.732515
fujis,3.957321,2.289039
fulla,3.708571,120.899174
fulls,3.892353,289.753258
fully,3.2724643,802886.622454
fulth,3.9270825,4.037680
fulwa,3.9291756,1.715426
fumed,4.208151,3167.176067
fumer,4.460783,57.007559
fumes,4.814462,26225.266346
fumet,4.3828883,67.898667
funda,4.2715993,1365.734653
fundi,4.024591,995.614980
fundo,4.0873303,302.351779
funds,4.4355454,913158.214597
fundy,3.8322754,11.985216
fungi,3.8497016,47789.943314
fungo,3.9138122,78.483650
fungs,4.2706323,12.558646
funic,3.9687204,45.527141
funis,4.7249393,399.818224
funks,4.26906,70.564370
funky,3.6550794,2629.119366
funny,3.222993,75499.547421
funsy,4.1946044,3.113424
funts,4.628062,22.268373
fural,4.621156,23.299367
furan,4.6314535,1752.464786
furca,4.3713727,571.211552
furls,4.7863336,97.954699
furol,4.44672,17.637100
furor,3.7279108,3282.948267
furos,4.925784,11.922453
furrs,4.0485907,73.782856
furry,3.4351287,4888.134452
furth,4.0808377,1557.377928
furze,4.0093746,2137.990823
furzy,3.4600742,81.839214
fused,4.635526,42518.137596
fusee,4.1608224,716.438361
fusel,4.7983923,849.333934
fuses,4.2636647,13465.092850
fusil,4.4931717,272.909410
fusks,3.5066214,1.562234
fussy,3.4446518,4742.180497
fusts,3.863609,14.006378
fusty,4.2166653,511.510024
futon,4.2558064,862.656705
fuzed,3.7023656,168.604333
fuzee,3.2183716,44.897070
fuzes,4.3060975,1167.071717
fuzil,3.551431,4.915985
fuzzy,2.3592417,34943.801056
fyces,4.5792737,1.807990
fyked,3.8805075,1.387958
fykes,4.4631133,53.412927
fyles,4.873108,20.088944
fyrds,4.4158835,8.003042
fytte,3.6289258,43.311457
gabba,2.939869,24.251274
gabby,3.4610224,131.116650
gable,4.896945,8417.499092
gaddi,3.876045,183.804706
gades,5.465118,53.363460
gadge,4.1712446,16.227755
gadgy,3.6405213,1.956614
gadid,4.0026813,31.466490
gadis,5.2179356,52.959306
gadje,4.2632084,59.591108
gadjo,3.9421322,36.318939
gadso,4.9238133,3.224151
gaffe,3.820709,661.192254
gaffs,3.8892612,309.972588
gaged,4.202959,2524.578966
gager,4.4555597,72.925310
gages,4.8006067,12536.297833
gaids,5.2346025,1.987082
gaily,4.8100514,10588.458515
gains,5.376109,176813.341192
gairs,5.530917,7.512742
gaita,4.301253,51.760907
gaits,5.424326,1023.167194
gaitt,4.213569,13.247272
gajos,4.6015267,5.949360
galah,3.9441898,77.422764
galas,4.669563,374.205297
galax,3.4639235,82.324302
galea,4.572348,801.692156
galed,5.100232,27.084559
gales,5.6953106,8371.544733
galia,4.2969627,25.313453
galis,5.4251876,31.162634
galls,4.562522,8738.739188
gally,3.9511118,233.057131
galop,4.6963434,256.361749
galut,4.7383804,143.812628
galvo,4.30847,44.805276
gamas,4.4333086,19.244411
gamay,3.8203313,31.873290
gamba,3.5747514,855.750327
gambe,4.638974,58.706311
gambo,4.308884,32.642378
gambs,4.707606,12.944693
gamed,4.859437,384.410326
gamer,5.110158,756.788821
games,5.4552145,178080.324060
gamey,4.8395658,309.490418
gamic,4.4254694,40.056459
gamin,4.7016387,437.660701
gamma,3.1036322,59748.521123
gamme,4.1725173,84.573177
gammy,3.6289737,77.104971
gamps,4.83925,9.303367
gamut,4.499948,8108.438702
ganch,4.269364,9.305275
gandy,4.504535,77.296435
ganef,4.7111278,13.274809
ganev,4.5951324,4.651061
gangs,4.41179,22852.783228
ganja,3.3786821,1171.309142
ganks,4.9349747,6.675186
ganof,4.407294,1.793822
gants,5.292006,113.166746
gaols,5.433413,2294.776189
gaped,4.8324533,4824.536814
gaper,5.091331,88.092807
gapes,5.4341455,871.256444
gapos,5.1451907,5.301801
gappy,3.612757,143.459998
garam,4.132077,453.400090
garba,3.9841304,51.134910
garbe,5.043007,33.710652
garbo,4.7174664,42.491667
garbs,5.104822,496.716016
garda,4.180858,205.274351
garde,5.219845,14249.558358
gares,5.837049,43.179307
garis,5.5692453,72.835029
garms,5.2368836,7.273971
garni,5.027381,545.756060
garre,4.655297,13.347152
garri,4.302501,182.235262
garth,4.7577777,572.267699
garum,4.633678,160.310071
gases,4.900864,144939.426826
gashy,4.553066,2.881936
gasps,4.2972507,5415.432064
gaspy,4.645051,27.815524
gassy,4.1177397,1246.776916
gasts,4.5312943,9.828461
gatch,4.255437,41.957353
gated,5.047151,9656.082347
gater,5.306932,34.403693
gates,5.6478553,111049.082632
gaths,4.9500437,5.231439
gator,5.0530043,809.628260
gauch,4.1612086,7.963669
gaucy,4.3069506,5.995378
gauds,5.006976,282.310212
gaudy,4.398319,8008.128443
gauge,4.211106,101552.654038
gauje,4.3033385,4.000422
gault,4.7582116,202.761385
gaums,4.951775,8.089087
gaumy,4.332435,2.086062
gaunt,4.7243295,8755.336939
gaups,4.9561906,1.426356
gaurs,5.3035364,19.676744
gauss,4.380213,2748.229796
gauze,4.354052,21104.934598
gauzy,3.8407269,1457.024389
gavel,4.607039,3948.614523
gavot,4.3331223,11.558803
gawcy,3.9173567,3.367365
gawds,4.6160855,47.584987
gawks,4.442592,65.771376
gawky,3.829607,872.969027
gawps,4.561468,17.919569
gawsy,4.3709927,4.397660
gayal,3.930191,50.534636
gayer,5.0596538,1372.259640
gayly,3.8126798,2620.902609
gazal,3.4543016,30.399515
gazar,3.6065032,16.703041
gazed,4.347842,46114.970410
gazer,4.5996647,822.920933
gazes,4.9409804,7146.515108
gazon,4.169407,40.450645
gazoo,3.4129791,9.416551
geals,5.570564,15.887772
geans,5.521299,14.684958
geare,4.644171,142.967724
gears,5.6642337,36884.095879
geasa,4.61923,52.722248
geats,5.5547667,8.224155
gebur,4.4280515,34.102150
gecko,4.252448,983.733294
gecks,4.610205,2.280319
geeks,4.2077045,853.058051
geeky,3.5891283,547.745053
geeps,4.3322215,8.141503
geese,3.7152367,21605.521670
geest,4.3344045,142.098519
geist,5.145322,164.642438
geits,5.3788066,1.892938
gelds,5.089158,33.120787
gelee,3.573743,48.688012
gelid,4.80682,243.100131
gelly,3.9029837,47.474161
gelts,5.2788033,7.788300
gemel,4.0139265,24.844733
gemma,4.0114217,412.778835
gemmy,3.5781047,57.203985
gemot,4.705039,137.973285
genae,4.5333214,617.267963
genal,5.0862117,844.720172
genas,5.544522,79.728862
genes,4.662068,124984.626772
genet,4.2484136,731.846538
genic,4.5958834,978.449481
genie,4.3310285,2994.850967
genii,4.0991864,2275.730552
genin,4.116186,78.195093
genio,4.9470453,359.215665
genip,4.6536107,15.803146
genny,3.8509135,23.386466
genoa,5.0936184,226.665843
genom,4.66104,242.768676
genre,4.3383245,54252.752707
genro,4.9928837,101.275986
gents,5.2421002,2738.824458
genty,4.6334705,21.930923
genua,4.887788,273.120066
genus,5.0947843,134465.205350
geode,4.179083,270.500388
geoid,4.887058,1721.044054
gerah,5.0069504,25.598584
gerbe,4.0452867,53.342673
geres,4.844319,23.149370
gerle,4.400853,9.756928
germs,5.1937404,25684.468571
germy,4.5842466,39.848272
gerne,4.3850236,155.868974
gesse,3.6662316,215.219642
gesso,4.338359,965.194464
geste,4.4407606,1053.171297
gests,4.4831467,758.477257
getas,5.5327516,23.209074
getup,4.3809805,468.579795
geums,4.9065914,12.973901
geyan,4.812431,13.931142
geyer,4.069336,15.587803
ghast,4.6703615,63.247854
ghats,4.914272,785.425018
ghaut,4.331962,174.357178
ghazi,3.7596264,99.894504
ghees,4.2911534,14.782826
ghest,4.6146364,116.159781
ghost,4.5115867,58398.862749
ghoul,4.154782,1014.261580
ghusl,4.2351675,62.322207
ghyll,3.1030967,54.476282
giant,4.8785233,115078.847525
gibed,4.4824085,195.536300
gibel,4.63982,19.659891
giber,4.7359877,19.384065
gibes,5.0772624,1071.668141
gibli,3.4448416,3.477425
gibus,4.5271,31.949703
giddy,3.4027967,9246.117740
gifts,4.5161557,161659.899016
gigas,4.4598093,2261.547287
gighe,3.766421,5.268360
gigot,3.8341484,116.422112
gigue,3.9214134,200.957421
gilas,5.355878,6.685172
gilds,4.8723116,2195.228860
gilet,5.024911,64.742095
gilia,4.127349,76.040221
gills,4.295221,13044.886586
gilly,3.6738772,142.290537
gilpy,4.206639,2.558515
gilts,5.0558686,4558.193528
gimel,4.7699027,78.664617
gimme,3.915987,990.706547
gimps,4.5682664,101.111972
gimpy,3.9494777,139.607447
ginch,3.9899728,11.799171
ginga,3.960949,29.997954
ginge,4.0841765,38.265163
gings,4.1365385,57.815081
ginks,4.660837,31.469621
ginny,3.6177402,57.108441
ginzo,3.929185,7.563912
gipon,4.421558,18.010837
gippo,3.5908089,8.721110
gippy,3.3321545,9.811026
gipsy,4.362259,4407.678852
girds,5.02272,563.891854
girlf,4.24409,7.118726
girls,5.1917334,419404.411344
girly,4.5818205,1030.084644
girns,5.1666822,9.602151
giron,4.8345833,28.038599
giros,5.318139,42.627668
girrs,4.452329,3.487510
girsh,4.6754084,6.153475
girth,4.486744,9682.634858
girts,5.20843,490.895605
gismo,4.647267,37.244574
gisms,4.026021,12.269073
gists,4.260017,635.621030
gitch,3.978547,4.693277
gites,5.4030147,85.452766
giust,4.6817813,6.311528
gived,4.2058945,150.740915
given,4.334516,3827812.610691
giver,4.460297,12679.115049
gives,4.803843,900475.259505
gizmo,3.7087784,679.995066
glace,4.8621807,986.435784
glade,4.9415474,4891.458624
glads,5.0174994,309.323654
glady,4.424241,56.756043
glaik,4.5034456,3.440831
glair,4.9643145,57.444613
glamp,4.2421446,3.815244
glams,4.9613605,8.367961
gland,4.5992537,78648.577409
glans,5.153359,3339.952477
glare,5.2189817,31597.948255
glary,4.6881156,129.644454
glass,4.393216,594683.670789
glatt,3.9833276,69.455044
glaum,4.35896,13.986930
glaur,4.7191935,22.040642
glaze,4.4005704,17283.705835
glazy,3.8685331,42.312617
gleam,4.7620387,21035.349186
glean,4.964843,5143.532605
gleba,4.601079,221.708968
glebe,3.7629116,3265.394527
gleby,4.1717086,12.228921
glede,3.9392042,88.933624
gleds,4.957745,7.272049
gleed,3.9916604,25.015298
gleek,3.7901556,56.951240
glees,4.589915,573.978147
gleet,4.1576366,475.179035
gleis,5.2632027,3.298713
glens,5.104378,3027.592692
glent,4.6692624,24.339892
gleys,4.835485,93.750252
glial,4.070089,6020.821604
glias,5.315652,3.961907
glibs,4.6298885,8.764307
glide,4.753488,17362.831520
gliff,3.138123,26.284860
glift,4.0398417,2.481997
glike,4.5889735,4.548901
glime,4.704387,5.136212
glims,4.7610326,30.552776
glint,4.502629,6465.659761
glisk,4.398706,16.502667
glits,5.000213,6.795092
glitz,3.8392565,635.593109
gloam,4.62855,75.410146
gloat,4.8810544,1781.805144
globe,4.596556,74801.656424
globi,4.2388964,83.633247
globs,4.666125,426.043584
globy,4.0633197,10.801161
glode,4.775693,24.584446
glogg,2.829215,18.832517
gloms,4.7980623,13.711727
gloom,3.5969498,38358.575473
gloop,3.5787995,85.767408
glops,4.803239,18.144943
glory,4.527875,205127.063177
gloss,4.227633,19856.022537
glost,4.792222,221.516561
glout,4.452004,7.565315
glove,4.335181,22793.125056
glows,4.498579,5795.702202
glowy,3.8928578,51.655292
gloze,4.2359524,113.692935
glued,4.5785046,14587.329326
gluer,4.8068924,112.214979
glues,5.1829143,2961.515629
gluey,4.5688467,459.669010
glugg,2.5628586,3.375036
glugs,3.9061463,36.008022
glume,4.462455,2612.816498
glums,4.530743,7.655953
gluon,4.4046655,3256.669687
glute,4.711682,80.585660
gluts,4.772797,599.845635
glyph,3.6502275,1831.095350
gnapi,4.4556184,2.677028
gnarl,4.727486,82.372676
gnarr,4.0326076,3.033452
gnars,5.212904,2.153305
gnash,4.585661,611.902291
gnats,5.1224794,2812.418554
gnawn,3.3640046,59.655103
gnaws,4.5867195,1028.378334
gnome,4.6449323,1723.625186
gnows,4.4193544,2.386087
goads,5.209916,913.700230
goafs,4.87178,44.604458
goaft,4.4425907,0.0
goals,5.404977,314455.752961
goary,4.894039,14.717910
goats,5.395671,42348.848634
goaty,4.787304,63.614816
goave,4.6476603,9.978342
goban,4.549862,7.483666
gobar,4.7224874,136.928520
gobbe,3.8155465,3.590593
gobbi,3.4476516,9.566966
gobbo,2.6386607,21.975100
